timestamp,frame,range_bin,I,Q,phase
15.979578256607056,319,0,1757,-1370,-0.6622634965525962
16.024611473083496,320,0,-1226,-2653,-2.003682056684399
16.083764791488647,321,0,-2411,-2100,-2.4250281555647866
16.1288058757782,322,0,-2120,-2437,-2.286743063204032
16.174489736557007,323,0,-1141,-2873,-1.9488398026578129
16.234429597854614,324,0,-1342,-2846,-2.0114170142609336
16.278921127319336,325,0,-2564,-2112,-2.4525589100251572
16.32470417022705,326,0,-2585,-2260,-2.4231736128491432
16.38385796546936,327,0,-1988,-2955,-2.1630041855160913
16.429986476898193,328,0,-2123,-3311,-2.1409575342757154
16.473811149597168,329,0,-3659,-450,-3.0192227180062337
16.534303903579712,330,0,-1174,-202,-2.9711997515488813
16.57991075515747,331,0,-1139,-810,-2.523422512526656
16.623883724212646,332,0,-3324,-2255,-2.5455112311937462
16.68473196029663,333,0,-3584,-1649,-2.7103710120804196
16.7294704914093,334,0,-2817,-2544,-2.4070738758578996
16.77452540397644,335,0,-3360,-192,-3.0845118711835284
16.83399748802185,336,0,-2329,1941,2.44681214587996
16.879490613937378,337,0,-3335,707,2.932691445679105
16.924747943878174,338,0,-3079,-978,-2.8340359574765173
16.98384928703308,339,0,-2344,335,2.9996358725328545
17.029604196548462,340,0,-2187,-104,-3.09407472378277
17.074413061141968,341,0,-1761,-1892,-2.320348914593598
17.134599447250366,342,0,-1051,-1586,-2.156029258124324
17.1796293258667,343,0,-1788,-2019,-2.2955910945211344
17.224724292755127,344,0,660,-3232,-1.3693579827872724
17.28483486175537,345,0,2585,-958,-0.3549072268113598
17.329477787017822,346,0,1925,-2069,-0.8214366344976951
17.373904943466187,347,0,-1912,-2495,-2.2246686595472376
17.434613466262817,348,0,-3492,-853,-2.902011684482393
17.47863507270813,349,0,-3473,-901,-2.8877586821552446
17.524646759033203,350,0,-3429,601,2.968085257036661
17.584577322006226,351,0,-1985,2654,2.2129698158262805
17.629680395126343,352,0,-1601,2592,2.1241070793568366
17.674604892730713,353,0,-1924,2248,2.2786894612240065
17.73452591896057,354,0,-415,3203,1.699644551213138
17.779484272003174,355,0,1156,2894,1.1907666508739283
17.823368787765503,356,0,1596,2538,1.009439275548806
17.88448667526245,357,0,2150,1749,0.6829116157982634
17.92950701713562,358,0,1901,2799,0.9741866729037642
17.97484040260315,359,0,-906,3789,1.8055026579385125
18.034521341323853,360,0,-2971,2456,2.450807057266209
18.07956624031067,361,0,-2044,2813,2.1991697355529065
18.124735116958618,362,0,-1784,3051,2.0999094713853883
18.184276342391968,363,0,-2495,787,2.836039908748858
18.22905659675598,364,0,-1698,514,2.847652331122221
18.27403211593628,365,0,-611,2161,1.8463435308266263
18.333982944488525,366,0,1266,2279,1.0637350788385918
18.379247665405273,367,0,1653,2316,0.950914532914637
18.424296855926514,368,0,2057,2023,0.7770650229573124
18.484660387039185,369,0,2756,1193,0.40852082024218167
18.53006362915039,370,0,2244,1076,0.4471142486391208
18.57399082183838,371,0,1443,706,0.45501753372571707
18.634235858917236,372,0,1328,1964,0.9762425769124321
18.678791522979736,373,0,2219,1467,0.5841448393466604
18.724517345428467,374,10,-382,-1589,-1.806722105745682
18.784406185150146,375,10,-236,-1294,-1.751193822181748
18.82927370071411,376,0,1226,-757,-0.5531553906051372
18.87466859817505,377,0,1170,-686,-0.5303035074667014
18.934640407562256,378,10,-293,-1196,-1.8110478240302983
18.97885012626648,379,10,-236,-1304,-1.7498398915592956
19.02398419380188,380,0,18,-1057,-1.553768644378093
19.084034204483032,381,1,432,1294,1.2485821655700875
19.129385471343994,382,1,-124,1066,1.6865985941519113
19.17481017112732,383,0,1773,-2392,-0.9329376650061315
19.2341365814209,384,0,3072,-288,-0.09347678115858947
19.279433488845825,385,0,2312,-328,-0.14092806265937885
19.323484659194946,386,0,1219,-1000,-0.6870236330808914
19.38430094718933,387,10,-490,-926,-2.0574970671439052
19.429746866226196,388,0,1381,-1341,-0.7707041438888386
19.474294424057007,389,0,1909,-1146,-0.5406505716675345
19.533975839614868,390,0,1416,-884,-0.5580913143712595
19.57937979698181,391,0,1092,-360,-0.318450236346155
19.624815464019775,392,0,907,23,0.025352890730572675
19.68467140197754,393,0,704,-39,-0.05534116121428774
19.729474782943726,394,0,660,-2,-0.0030302937548627655
19.774428844451904,395,0,763,289,0.3620700414571673
19.834183931350708,396,0,752,338,0.42241149722695587
19.879454374313354,397,0,902,323,0.3438664593535579
19.924537420272827,398,0,923,412,0.4198315607417578
19.98446297645569,399,0,1056,227,0.2117399545357934
20.029532432556152,400,0,1327,-9,-0.006782111536146335
20.073795557022095,401,0,1721,-61,-0.03542967704987218
20.134654760360718,402,0,2029,-386,-0.18799502013209812
20.17894172668457,403,0,2113,-490,-0.22787006641465882
20.223576545715332,404,0,2266,-476,-0.20705136681776715
20.284303188323975,405,0,2480,-600,-0.2373742469731708
20.328749418258667,406,0,2083,-616,-0.2875323062917319
20.374842166900635,407,0,1702,-310,-0.18016370555235547
