timestamp,frame,range_bin,I,Q,phase,heart_rate_bpm
0.0725407600402832,1,1,5012,-9132,-1.0688447260811156,96.0
0.1329114437103271,2,1,5635,-8606,-0.991071144206352,94.9
0.178830862045288,3,1,8603,-4429,-0.4754335203821583,94.0
0.2241759300231933,4,1,8287,-906,-0.108895376900093,93.2
0.2836809158325195,5,1,7499,-657,-0.0873885448666148,92.1
0.3283593654632568,6,1,4766,-5974,-0.8974041392200327,91.3
0.3731641769409179,7,1,4837,-4797,-0.7812462254535115,90.6
0.4333751201629638,8,1,4259,-522,-0.1219557391632033,89.5
0.4789223670959472,9,7,1190,4258,1.298275513545759,88.8
0.5241882801055908,10,1,4226,-2933,-0.6067126719260981,88.0
0.5832164287567139,11,1,1346,-6341,-1.361631621099448,87.1
0.6271748542785645,12,1,1464,-6492,-1.3489981128250683,86.4
0.6726315021514893,13,1,2394,-5507,-1.1607221067505635,85.7
0.7336535453796387,14,1,90,-5306,-1.553836023312484,84.8
0.7774262428283691,15,7,532,-4580,-1.4551573495544683,94.7
0.8230724334716797,16,7,3435,1025,0.2899871896574317,93.9
0.8834748268127441,17,6,2994,-572,-0.1887739744790952,92.9
0.927854299545288,18,7,4058,-1367,-0.3249260846722995,92.2
0.9739844799041748,19,1,879,-5045,-1.39829602093505,91.5
1.0331478118896484,20,7,1197,5851,1.3690004275545389,90.6
1.078178644180298,21,1,2440,-3694,-0.9870538152556072,89.9
1.1226756572723389,22,1,2096,-3922,-1.079992417500475,89.3
1.1832618713378906,23,1,-2525,-6823,-1.925239412633259,88.4
1.227595329284668,24,1,-5041,-7040,-2.192213832653346,87.7
1.273308038711548,25,1,-5854,-7453,-2.2366055509001965,87.1
1.3338327407836914,26,1,-8786,-4625,-2.6570443627996587,86.2
1.377894401550293,27,1,-9828,-878,-3.052492598497077,85.6
1.4230082035064695,28,1,-8241,-5336,-2.566980971573802,85.0
1.4832890033721924,29,1,-6163,-7596,-2.252418626741638,84.2
1.529031753540039,30,1,-8342,-4792,-2.6201773908179207,83.6
1.5734364986419678,31,1,-9738,10,3.1405657490421564,83.1
1.6335303783416748,32,1,-9649,459,3.0940587900512084,82.3
1.6779413223266602,33,1,-5736,7639,2.214862714817813,81.8
1.722855806350708,34,1,-6274,6371,2.348523624440769,81.2
1.7839064598083496,35,1,-8526,1316,2.988449802717632,80.5
1.8282663822174072,36,1,-8327,4565,2.640119652410865,79.9
1.8722491264343264,37,1,-8390,4963,2.6074187836795835,79.4
1.9334917068481443,38,1,-6332,7324,2.283679799284673,78.7
1.9789159297943115,39,1,-8141,5484,2.54878660587496,78.2
2.023844957351685,40,1,-4030,8833,1.998830312733292,77.7
2.08350133895874,41,1,-6088,7520,2.2513481540265965,85.6
