timestamp,frame,range_bin,I,Q,phase,heart_rate_bpm
0.0792553424835205,1,0,832,-1890,-1.1561121535346166,108.0
0.1240334510803222,2,0,94,-2151,-1.5271235095638471,107.0
0.1839935779571533,3,0,765,-2048,-1.2133105211740904,105.8
0.229454755783081,4,0,1325,-1670,-0.9000846667952193,104.9
0.273871898651123,5,0,885,-2040,-1.1614758715005644,104.0
0.3342921733856201,6,0,1570,-1713,-0.8289283693159635,102.8
0.380136489868164,7,0,2066,-1047,-0.4690540054469009,113.2
0.4238803386688232,8,0,2169,-74,-0.0341038767203916,112.3
0.4842948913574219,9,0,2063,197,0.0952033247010118,111.0
0.5295205116271973,10,0,1944,367,0.1865899925180071,110.1
0.5748717784881592,11,0,1855,916,0.4586757520002487,109.2
0.6340365409851074,12,0,1408,1463,0.8045529085236568,108.0
0.6789321899414062,13,0,1305,1315,0.7892149387564963,107.1
0.7245371341705322,14,0,660,1303,1.101943620894969,106.3
0.7844722270965576,15,0,-495,1434,1.9031781254251237,105.2
0.8295865058898926,16,0,-1130,1455,2.2311253800802326,104.3
0.873502254486084,17,0,-699,1348,2.049170411631608,103.6
0.9342601299285888,18,8,-1183,-307,-2.8876838845308472,102.5
0.9801881313323976,19,8,-1315,40,3.1111837791325603,101.7
1.023723840713501,20,8,-1325,399,2.84909758164187,100.9
1.0837585926055908,21,8,-1226,713,2.614837800398091,109.9
1.129185438156128,22,8,-1091,916,2.443169332056714,109.1
1.1740007400512695,23,8,-971,1018,2.3325689220420776,108.3
1.234492540359497,24,8,-839,1138,2.2060927816703986,107.2
1.2788958549499512,25,8,-607,1275,2.0151241985930373,106.5
1.3238954544067385,26,8,-484,1345,1.916220262607616,105.7
1.384598731994629,27,8,-522,1339,1.9425162650792267,104.7
1.4288973808288574,28,0,-654,1327,2.0287003472012617,103.9
1.4749608039855957,29,0,-1113,1134,2.346848967884855,103.2
1.5343308448791504,30,0,-1262,739,2.611844731310954,102.2
1.5793898105621338,31,0,-1333,363,2.875721508432635,101.5
1.6248557567596436,32,9,1153,449,0.3713515976055272,100.8
1.6847505569458008,33,9,1274,277,0.2140932706528053,99.9
1.7294983863830566,34,8,-411,1174,1.9075470273515656,99.2
1.7745661735534668,35,8,-451,1151,1.94424258387004,98.6
1.83384370803833,36,8,-588,1115,2.056087113587493,97.7
1.8795459270477293,37,8,-603,1047,2.093330170612929,105.9
1.9249403476715088,38,8,-789,915,2.2823851542197997,105.2
1.9850077629089355,39,8,-674,877,2.226050963042419,104.3
2.0294559001922607,40,8,-565,959,2.103203671859271,103.6
2.073819160461426,41,8,-658,984,2.1602047401005238,102.9
2.1345291137695312,42,9,1284,600,0.4371386687203373,102.1
2.1798346042633057,43,9,1562,788,0.4672263258292697,101.4
