timestamp,frame,range_bin,I,Q,phase
0.08765006065368652,1,2,-10288,3401,2.8223227595067595
0.1323690414428711,2,2,8105,-6536,-0.6786407859575865
0.17714405059814453,3,2,-10742,-2468,-2.9157594631752266
0.2368488311767578,4,2,-5727,9545,2.1112158270654806
0.28214120864868164,5,2,-1377,10619,1.6997499753450773
0.32681918144226074,6,2,-1792,9080,1.7656490882601583
0.3867514133453369,7,2,-7860,-6185,-2.4748933868584113
0.4326481819152832,8,2,5484,-8626,-1.0045023029050952
0.47703981399536133,9,2,9096,7136,0.6652307998918772
0.5375502109527588,10,2,-933,7897,1.6883973021562275
0.5824780464172363,11,3,-4803,-4781,-2.358489978647968
0.6273188591003418,12,3,3481,4317,0.8921972269145917
0.6868886947631836,13,5,2454,1528,0.5569126052974785
0.7313001155853271,14,2,-4732,5912,2.245784752926942
0.7770347595214844,15,2,2544,9491,1.3089090353016724
0.8369302749633789,16,2,1641,8948,1.389418887566672
0.8813457489013672,17,2,-4479,6403,2.181197285691423
0.9261674880981445,18,2,-8020,-759,-3.0472352815813695
0.9868080615997314,19,2,-7820,-6121,-2.4774671908094756
1.0306735038757324,20,2,-11018,-3161,-2.862202495544226
1.0764784812927246,21,2,-3174,11152,1.8480771736613948
1.1364209651947021,22,2,2190,11660,1.3851377052408231
1.1808338165283203,23,2,-122,12353,1.5806721491601738
1.2271082401275635,24,2,-6773,9940,2.168921722506512
1.2873890399932861,25,3,8709,3939,0.42475726828261934
1.3308207988739014,26,3,-1380,6192,1.7900807834651344
1.3770649433135986,27,0,3633,826,0.22355987895523063
1.4369173049926758,28,1,-2771,-3670,-2.2175157952848914
1.481372594833374,29,1,-3746,-2855,-2.4903631326997973
1.5275883674621582,30,3,-2845,3312,2.2804908153394305
1.5870716571807861,31,3,1044,4639,1.3494357201844327
1.631235122680664,32,3,4818,2633,0.500146186594985
1.6777403354644775,33,3,4946,2700,0.49968663612190084
1.7372987270355225,34,3,4434,4571,0.8006107599011382
1.78181791305542,35,3,609,6470,1.4769461022662485
1.827662706375122,36,3,-75,6779,1.581859454122729
1.8866581916809082,37,3,-1097,5949,1.7531486015679536
1.9309282302856445,38,3,-666,5044,1.702075000261115
1.976740837097168,39,2,-2370,-4125,-2.092288936539235
2.0365850925445557,40,2,-518,-4373,-1.6887010699731109
2.081507444381714,41,2,1657,-3714,-1.1511489193327562
2.1261119842529297,42,2,629,-3440,-1.389945333855324
2.1866774559020996,43,16,-2826,-2812,-2.3586776351418446
2.2312121391296387,44,2,-5363,-1255,-2.911718315804144
2.2770707607269287,45,2,-7259,4131,2.624213768000875
2.3372199535369873,46,2,-6767,7360,2.3142427611482113
2.381580352783203,47,2,-6269,7211,2.286426605129351
2.426734209060669,48,2,-630,8463,1.6451009617311283
2.4867067337036133,49,1,-4319,4183,2.3721893622114756
2.531619071960449,50,0,-4319,-717,-2.9770823298866627
2.576606273651123,51,18,401,3668,1.461904883572094
2.6369495391845703,52,3,164,-2975,-1.515726015289998
2.6816565990448,53,2,3293,3764,0.8520415674718341
2.727079391479492,54,2,5861,4839,0.6901730209397129
2.787076473236084,55,2,6803,4463,0.5806054314991931
2.83229923248291,56,2,7988,2773,0.33412977015747863
