timestamp,frame,range_bin,I,Q,phase
0.0887746810913086,1,0,-774,4588,1.7379236603793518
0.1338796615600586,2,0,2153,2960,0.9419397800549343
0.17890596389770508,3,0,3443,-453,-0.13081988286960025
0.2385845184326172,4,0,1172,-3132,-1.212725642410278
0.28347039222717285,5,0,-180,-2545,-1.641405662679364
0.3289327621459961,6,0,-2003,-1767,-2.4187123820295793
0.38852477073669434,7,0,-400,2237,1.7477372516769067
0.4329841136932373,8,0,2236,-1413,-0.5635686168028965
0.47878456115722656,9,5,1358,-1420,-0.8077126734597051
0.5384199619293213,10,3,-2177,-1463,-2.5498891046894117
0.5839123725891113,11,0,-1551,-3659,-1.9717232888149274
0.6286945343017578,12,0,-4623,-1097,-2.9086099436763924
0.6886110305786133,13,0,-1527,5455,1.8437370322752278
0.7344799041748047,14,0,3613,4290,0.8708532123119174
0.7790372371673584,15,0,3653,-1674,-0.4296962948952874
0.8387050628662109,16,0,866,-3176,-1.3045975626655013
0.8830280303955078,17,0,-1433,-3019,-2.013967611859104
0.9290566444396973,18,0,-3142,-1440,-2.7118522927817215
0.9883427619934082,19,2,1956,-253,-0.12863142907754163
1.0332262516021729,20,3,-2749,-308,-3.0300172323465815
1.078416109085083,21,0,1905,-1782,-0.752050075324469
1.1385776996612549,22,4,-3363,3038,2.4069242442092365
1.1842494010925293,23,4,-3877,966,2.8974031125523774
1.2287466526031494,24,4,-3031,379,3.0171970532039345
1.2887439727783203,25,4,-2276,-1659,-2.511726095055088
1.3331685066223145,26,5,2342,1747,0.6408999783737607
1.3788516521453857,27,0,-477,2601,1.7521718954272054
1.4391579627990723,28,3,2661,-342,-0.12782238703078794
1.4839372634887695,29,4,-2340,-2500,-2.323148673173415
1.5296094417572021,30,2,1340,2438,1.0682365804263727
1.588771104812622,31,0,12,4303,1.568007581990901
1.633873701095581,32,0,4193,2173,0.4781366035430024
1.6783215999603271,33,3,3056,-1184,-0.3696273865534144
1.7388651371002197,34,0,-146,2969,1.6199315529954135
1.783578872680664,35,2,-2882,1264,2.7282724596960843
1.8289330005645752,36,2,-3317,294,3.0531893624336104
1.8887839317321777,37,5,1501,-2678,-1.0599328514238457
1.9338102340698242,38,5,2147,-2736,-0.9054407745182498
1.9787802696228027,39,4,3223,1806,0.5107528246926099
2.038900375366211,40,0,756,3161,1.3360411880610283
2.08385968208313,41,4,-1337,-2935,-1.9982449642073181
2.1288318634033203,42,3,1662,-3165,-1.087256447121192
2.1882662773132324,43,3,-403,-3037,-1.7027223334079657
2.233940362930298,44,0,1868,2303,0.8893140320158132
2.278709650039673,45,0,841,3409,1.3289260324647831
2.33894681930542,46,0,2749,2101,0.652576528738545
2.383270740509033,47,0,3195,2236,0.6106209267861329
2.4287314414978027,48,0,2102,3258,0.9978162016077812
2.4888317584991455,49,0,1594,3324,1.1236480697408862
2.5331578254699707,50,0,1341,2570,1.089869154043533
2.57875919342041,51,3,-1701,-1311,-2.484960139793402
2.638300895690918,52,4,-605,2997,1.7699879078053633
2.6837074756622314,53,4,-2374,74,3.1104317239230705
2.728912591934204,54,4,-354,2921,1.691399547358971
2.788602113723755,55,4,-96,3957,1.5950523722530108
2.833994150161743,56,0,3829,731,0.1886415069600812
2.8788251876831055,57,0,4447,1026,0.22674957807084176
2.938549280166626,58,0,6072,-1958,-0.31193625664656205
2.983910083770752,59,0,801,-2259,-1.2300456837968634
3.028968095779419,60,4,1759,-1794,-0.7952486750624946
3.08918833732605,61,4,3712,-2311,-0.5568539048835736
3.133660316467285,62,4,5288,349,0.06590291139181714
3.1787521839141846,63,4,4173,2716,0.5769730246422938
3.238830327987671,64,4,3840,3049,0.6710780716127828
3.283824920654297,65,4,4667,2152,0.4320544331012452
3.328451156616211,66,4,2878,1768,0.5508791574000584
3.388741970062256,67,5,1018,-1870,-1.0722742544517856
3.4335923194885254,68,5,1039,-1407,-0.9347278998799191
