timestamp,frame,range_bin,I,Q,phase
0.0821692943572998,1,9,1094,-1797,-1.0239368731636973
0.12756848335266113,2,9,1631,-1312,-0.6774269015929048
0.18756413459777832,3,9,2052,-147,-0.07151525699009188
0.2317807674407959,4,11,-1684,1093,2.565885644805857
0.27721142768859863,5,8,-380,1799,1.7789648032058603
0.33715152740478516,6,9,732,1531,1.1248063447064043
0.3825840950012207,7,9,-2210,176,3.062122367153435
0.4269392490386963,8,9,-972,-2288,-1.9725188864203607
0.48671531677246094,9,9,26,-2507,-1.56042573728517
0.5324413776397705,10,9,1432,-1907,-0.9267081667439918
0.576897382736206,11,9,539,-2132,-1.3231707083411335
0.6366140842437744,12,9,-2187,234,3.0350022875365545
0.6822795867919922,13,9,-1112,1589,2.1813955698871577
0.7271337509155273,14,9,1152,-1229,-0.8177262498169325
0.7870078086853027,15,9,-529,-1486,-1.9127967697692432
0.8325583934783936,16,9,-255,2223,1.6850069828199503
0.8777079582214355,17,11,-454,-1309,-1.9046439856507724
0.9374294281005859,18,12,964,-253,-0.2566598061773613
0.9823708534240723,19,11,2083,500,0.23558129483796042
1.0268139839172363,20,0,-1865,-1726,-2.39488305635958
1.0873727798461914,21,11,-94,-2018,-1.6173434537990639
1.1322920322418213,22,11,-1720,-651,-2.7797671974290385
1.1776039600372314,23,11,1777,-222,-0.1242857328762807
1.2374591827392578,24,11,-1489,-451,-2.8474885710770783
1.2827837467193604,25,11,-1234,1667,2.2080294366718958
1.3272874355316162,26,11,1021,1475,0.9653221751063236
1.38759446144104,27,0,-1238,1399,2.2952159549778837
1.4328575134277344,28,11,-944,-1372,-2.1734547763269765
1.4772825241088867,29,11,-1794,647,2.7954647761866194
1.5374832153320312,30,11,-1520,1006,2.556937572535118
1.5823016166687012,31,0,1507,877,0.5270423718411521
1.6271955966949463,32,0,-110,1534,1.6423817495087276
1.686924695968628,33,0,-640,1461,1.9836734541711545
1.7323572635650635,34,0,943,488,0.47754730350630137
1.7777929306030273,35,11,708,-272,-0.36679518938345607
1.8373699188232422,36,0,289,786,1.218454638529054
1.8821585178375244,37,11,36,-928,-1.532022665771072
1.9279558658599854,38,0,-908,257,2.8657675164626326
1.988053321838379,39,0,-773,-846,-2.3111354482374993
2.0322957038879395,40,11,-940,603,2.5712235922407523
2.077554702758789,41,10,-701,-996,-2.1840782821202387
2.1379990577697754,42,10,-1470,-903,-2.5907351190580767
2.182576894760132,43,10,-1159,-1195,-2.3409025641769508
2.227219581604004,44,10,865,-886,-0.7973907352066413
2.2873482704162598,45,10,910,1101,0.8800917325577563
2.332329034805298,46,10,887,1127,0.904004688974604
2.3771913051605225,47,10,1288,405,0.3046521974234389
2.4372873306274414,48,10,860,-437,-0.4701380139217394
2.4825921058654785,49,10,1055,-958,-0.7372486216632268
2.5272419452667236,50,10,927,-710,-0.6536069655014565
2.5875165462493896,51,0,-118,-1323,-1.6597521736574201
2.632389545440674,52,10,-1497,-397,-2.8823628018448426
2.676776647567749,53,10,-910,1593,2.0898072236803342
2.737576484680176,54,10,1588,827,0.48013374950778054
2.7822208404541016,55,10,1357,-872,-0.5711512323501213
2.8274881839752197,56,10,1344,-1060,-0.6678067467954732
2.8873887062072754,57,10,1837,-825,-0.42210672826452345
2.9324541091918945,58,10,1744,473,0.26484448807495947
2.977644920349121,59,10,678,767,0.8469121522348426
3.037558078765869,60,10,1236,1631,0.92231089649453
3.0819406509399414,61,10,1646,-1233,-0.6429176215503509
3.1273081302642822,62,10,-838,-2290,-1.9215994206375482
3.187901496887207,63,0,1471,-2203,-0.9820608158296092
3.2325191497802734,64,0,2548,-915,-0.3447631987360113
3.277717351913452,65,11,150,2414,1.5087385834774252
3.3373172283172607,66,11,30,2362,1.5580959089386235
3.3823931217193604,67,0,269,-1526,-1.3963110506601013
3.4274115562438965,68,11,1594,1129,0.6162621239093405
3.4874672889709473,69,0,-2608,-649,-2.897696924792774
3.532421112060547,70,0,-435,2253,1.7615253187409092
3.5773284435272217,71,0,1688,720,0.4031745584366988
