timestamp,frame,range_bin,I,Q,phase
0.085968017578125,1,1,4596,5708,0.8929013587159684
0.13139557838439941,2,1,3277,6521,1.105126537818684
0.1748650074005127,3,1,1790,7507,1.3367230079403063
0.23628544807434082,4,1,-2539,7771,1.886589965732755
0.2815375328063965,5,0,-540,-8363,-1.6352769434979622
0.32613301277160645,6,0,2426,-8520,-1.2933960038991181
0.38658666610717773,7,1,-9732,3013,2.841354505467316
0.4312930107116699,8,1,-11161,2811,2.894864966853924
0.4759242534637451,9,1,-9990,3773,2.780476499397059
0.5364291667938232,10,0,2326,-8639,-1.3077891416070702
0.5813238620758057,11,0,2819,-7201,-1.1976620035319656
0.6252737045288086,12,0,2845,-5739,-1.1105697754524353
0.6863210201263428,13,0,921,-4465,-1.3673782982454599
0.7315351963043213,14,0,-272,-3609,-1.6460212486063786
0.7749121189117432,15,0,-536,-3902,-1.7073074370695316
0.8361804485321045,16,0,-199,-4392,-1.616075012474259
0.8814384937286377,17,0,-505,-4400,-1.685069041503167
0.9262795448303223,18,0,199,-4300,-1.5245502540696108
0.9861624240875244,19,0,-1822,-3660,-2.032693773504778
1.0315704345703125,20,0,-2347,-3114,-2.2166567685444156
1.0765814781188965,21,0,-2704,-2805,-2.3378629080236384
1.1359343528747559,22,0,-2208,-3056,-2.196472498530269
1.18129301071167,23,0,-2055,-3118,-2.1535256577718886
1.225144863128662,24,0,-2842,-2398,-2.4407253996651357
1.2863118648529053,25,0,-3520,-797,-2.918926614138393
1.3318018913269043,26,0,-3982,-48,-3.1295389932869666
1.376394271850586,27,0,-3311,640,2.9506523690050654
1.4366004467010498,28,7,2559,-1173,-0.4298026456247415
1.4813237190246582,29,2,591,2992,1.3757800306696804
1.525388240814209,30,2,1483,3515,1.1715491422249897
1.5863068103790283,31,2,1138,3524,1.2584391767244136
1.6307849884033203,32,2,1024,3631,1.2959191922016289
1.6753520965576172,33,1,-3274,88,3.114720687400134
1.7362010478973389,34,1,-3307,507,2.989465993025584
1.7815654277801514,35,0,-343,-3464,-1.669493078954622
1.8251986503601074,36,0,-413,-3209,-1.698793245052042
1.8860576152801514,37,0,-339,-2972,-1.684370067923243
1.9311656951904297,38,0,-198,-2890,-1.6392015418705836
1.9757919311523438,39,0,-1330,-2766,-2.018997772884055
2.0362765789031982,40,7,3129,-986,-0.30526694191432585
2.0817575454711914,41,0,-12,-3191,-1.5745568856895171
2.127150774002075,42,0,832,-2990,-1.2994010459932608
2.1862235069274902,43,0,1445,-3111,-1.1359655722346054
2.2313382625579834,44,0,2424,-2853,-0.8665159638560567
2.2761600017547607,45,0,2128,-3252,-0.991357601807493
2.336728572845459,46,7,2215,-3406,-0.9941941031637077
2.381408452987671,47,7,4537,-699,-0.15286463503828873
2.4251670837402344,48,7,2385,4120,1.046048395167716
2.4863152503967285,49,0,1638,-3273,-1.1067821488955534
2.53175687789917,50,8,3246,-1896,-0.5286488968925838
2.5765912532806396,51,0,326,-4043,-1.4903372063243745
2.636341094970703,52,0,-1431,-4553,-1.8753186323024869
2.6813793182373047,53,0,-2234,-4645,-2.0190858931471256
2.726827383041382,54,0,-2928,-4582,-2.139415581279106
2.7865281105041504,55,0,-1976,-4632,-1.974019362021563
2.831038475036621,56,0,-2442,-4182,-2.099316686187867
2.8753528594970703,57,0,-1330,-4580,-1.8534162354189885
2.9363059997558594,58,0,-1570,-4709,-1.8926105876321737
2.9818196296691895,59,0,-2411,-5018,-2.0186984708391624
3.026604175567627,60,0,-4326,-4302,-2.358976124186326
3.086409091949463,61,0,-3855,-5346,-2.1955433749170226
3.130624532699585,62,0,-3845,-5457,-2.18460260297331
3.176595449447632,63,0,-5867,-3807,-2.566002658604618
3.236306667327881,64,0,-5313,-4649,-2.4227493289851587
3.2816598415374756,65,0,-3873,-5188,-2.2120732262258076
3.3265953063964844,66,0,-4170,-5130,-2.2533330005302763
3.3860723972320557,67,1,1809,7607,1.3373256706834553
3.431029796600342,68,1,4304,7213,1.0328065336486496
3.476647138595581,69,0,-7870,-235,-3.1117412949193493
3.53598690032959,70,0,-6966,-2409,-2.808644214834316
3.5814223289489746,71,0,-6298,-2674,-2.7400784548291672
3.6263680458068848,72,0,-6309,-2696,-2.737753478349223
3.685986280441284,73,0,-6016,-3648,-2.5964930002831164
3.731808662414551,74,0,-3407,-5795,-2.10228658178659
3.776923179626465,75,0,-632,-6281,-1.6710797139269482
3.8367137908935547,76,0,95,-6520,-1.556226805630548
3.8814496994018555,77,1,-5250,5334,2.348258148884879
3.9250550270080566,78,1,-4608,6745,2.170139315454277
3.9862289428710938,79,0,-3972,-6902,-2.0929952959540077
4.031159162521362,80,0,-3060,-6442,-2.014250995935805
4.074900150299072,81,0,-2611,-5677,-2.001874003783575
4.136138200759888,82,8,-3112,4672,2.1584036734460517
4.181135892868042,83,0,-136,-5419,-1.5958879410095603
4.2248358726501465,84,0,-810,-5020,-1.7307720791257026
4.28621768951416,85,7,-5374,-410,-3.065446900671705
4.3312108516693115,86,7,-3828,-4888,-2.2351733816945663
4.37588095664978,87,7,3311,-4710,-0.9580782481321364
4.436314344406128,88,0,-890,-5405,-1.7339942263719863
4.481529235839844,89,0,-889,-5585,-1.7286484099612374
4.526331424713135,90,0,119,-5715,-1.5499769381496258
4.586727857589722,91,0,2503,-5687,-1.1561833876761318
4.631576061248779,92,0,4375,-5082,-0.8600187898699321
4.674987316131592,93,0,5239,-3937,-0.6444471823047776
4.736123085021973,94,0,5465,115,0.02103989573760891
4.781500816345215,95,0,4014,2881,0.6225316738659263
4.826811075210571,96,9,2302,3018,0.919180737026166
4.886264801025391,97,7,-2631,-5320,-2.03007353185293
4.931153297424316,98,7,-5018,-3166,-2.5787413897393225
4.97643518447876,99,8,4531,5370,0.8699351202824097
5.035971403121948,100,8,4552,6213,0.938487230154927
5.08120059967041,101,8,-1492,8543,1.7436984033424487
5.1253502368927,102,8,-5240,6713,2.2335800214017043
5.186008453369141,103,8,-7668,3808,2.680661293654723
5.230745792388916,104,8,-4854,7208,2.1634586693725604
5.275162935256958,105,8,-7434,3049,2.7523733602349836
5.335934638977051,106,8,-7602,1422,2.956673622216225
5.3811352252960205,107,8,-8589,-1195,-3.0033486699203937
5.425725698471069,108,8,-9514,-615,-3.0770408833832956
5.486182928085327,109,8,-8954,2578,2.8612586193507203
5.531418800354004,110,8,-7311,3231,2.7254642776503357
5.576417922973633,111,8,-2340,8791,1.8309455410197113
5.635858774185181,112,8,3752,6335,1.0360835964653263
5.681571960449219,113,8,4375,1035,0.23230062648571365
5.726668834686279,114,8,3251,-1673,-0.47526788104834483
5.78628945350647,115,8,3008,-266,-0.08820141640878261
5.830679178237915,116,7,-1844,3242,2.087947099492626
5.876268625259399,117,0,4040,2516,0.5569957532436489
5.935781717300415,118,0,5923,962,0.16101171471404663
5.981257438659668,119,0,6651,543,0.08146118866791431
6.024975061416626,120,0,7347,1512,0.20296456651741399
6.086214542388916,121,0,6835,5164,0.647026495757214
6.131526231765747,122,0,-5069,7301,2.1776787441665895
6.17693567276001,123,0,-7998,875,3.032623669416379
6.236290693283081,124,0,-7954,1522,2.9525278125715513
6.2814929485321045,125,0,-5864,6300,2.3203663558498264
6.3261940479278564,126,0,-3263,8098,1.9538337517609106
6.386476278305054,127,0,-370,8435,1.6146330742573107
6.431286334991455,128,0,-631,7403,1.6558265210827985
6.4750776290893555,129,7,6843,-6380,-0.7503977155878405
6.536327362060547,130,0,-549,6220,1.6588318525511134
6.5814714431762695,131,7,8199,-495,-0.060300024293610276
6.625458240509033,132,7,7912,-1550,-0.19345493320288343
6.686359882354736,133,8,-3012,-4336,-2.1779222819085486
6.731752157211304,134,0,215,4776,1.5258099483874348
6.776396036148071,135,8,1776,-5728,-1.270139689651809
6.836914300918579,136,8,2678,-6818,-1.1965262426121335
6.881919860839844,137,8,3867,-6333,-1.0226110694496868
6.926596641540527,138,8,1838,-6863,-1.3091240967475033
6.98610782623291,139,8,2212,-5176,-1.1669309467930202
7.0315001010894775,140,8,2651,-4439,-1.0324333447873852
7.07652473449707,141,8,3136,-4228,-0.932614316773128
7.136185169219971,142,7,473,6545,1.4986528416621605
7.181564092636108,143,8,2699,-4878,-1.0654226495158938
7.226517200469971,144,8,3653,-2859,-0.6640683061530515
7.286205768585205,145,8,5250,-3068,-0.5288557352601467
7.331825256347656,146,8,6023,1258,0.20590585705224498
7.375211954116821,147,9,-2905,-4406,-2.153701223817093
7.436053037643433,148,9,-2540,-4610,-2.0743886636022673
7.481371641159058,149,9,-2283,-4477,-2.0423640336032185
7.526240110397339,150,9,-3251,-4072,-2.244548179303825
7.586236953735352,151,8,5098,1359,0.260516927923165
7.631303310394287,152,7,-5813,1970,2.8148444593132886
7.6752588748931885,153,8,-276,4929,1.6267330441072174
7.736785173416138,154,0,-4578,731,2.9832526230456162
7.781446218490601,155,0,-4377,1028,2.9109095206615243
7.826699495315552,156,8,-2529,3098,2.255417444270603
7.886629581451416,157,7,-3311,1309,2.76510231914327
7.9311864376068115,158,7,753,3650,1.367349164768649
7.9764344692230225,159,8,4714,-4904,-0.8051502210238993
8.036654472351074,160,8,4493,3908,0.7158758218016198
8.082112789154053,161,8,-2305,5587,1.962087352602383
8.127115726470947,162,8,-5310,1286,2.903983119254748
8.18608832359314,163,8,-4742,1544,2.8268172555696873
8.231581687927246,164,7,-1110,-3747,-1.858797252677733
8.276691198348999,165,2,-1948,1939,2.3585098963967894
8.336544513702393,166,2,-765,2593,1.857682736798116
8.382110595703125,167,10,-1495,2196,2.168508376730834
8.425849914550781,168,1,-1304,-2906,-1.9925909312901828
8.486334562301636,169,8,1815,-3589,-1.1025896478578825
8.531219005584717,170,8,4087,-1337,-0.3161615553774263
8.576448917388916,171,8,5381,-924,-0.17005679819532352
8.636541366577148,172,8,4414,3064,0.6067923382794783
8.682037591934204,173,8,5060,1014,0.1977755856733436
8.725697994232178,174,0,4796,5187,0.8245447375454027
8.786414623260498,175,0,8403,2007,0.2344509631397995
8.831099271774292,176,0,8818,-601,-0.06805080374730076
8.876652240753174,177,0,8200,-1112,-0.13478752167064376
8.936222791671753,178,0,6168,2328,0.3609010462551602
8.98155403137207,179,1,-1386,-5633,-1.812053960185449
9.02506136894226,180,1,-3542,-5069,-2.1806876774199724
9.087034225463867,181,1,-5145,-4371,-2.4373525296492153
9.130927085876465,182,1,-5002,-4622,-2.3956586118369403
9.176385641098022,183,1,-1168,-6335,-1.7531213229228104
9.236999750137329,184,1,454,-6039,-1.4957594675349457
9.281495332717896,185,1,605,-5404,-1.45930646634631
9.326613903045654,186,8,-5248,-3658,-2.532864483843138
9.386203050613403,187,7,790,5014,1.4145221977629632
9.431395053863525,188,0,1046,3187,1.253665330373272
9.475677967071533,189,6,-2705,-1616,-2.6030781202632483
9.535916566848755,190,8,-2787,-1659,-2.604662986867387
9.581169605255127,191,8,-4235,343,3.060777317083007
9.626673221588135,192,7,6533,37,0.005663493709704845
9.686584949493408,193,8,3759,-991,-0.25776888096242156
9.73185396194458,194,6,-3334,-3542,-2.325953566709527
9.775764226913452,195,6,-4507,-3161,-2.5299589108288703
9.836135864257812,196,6,-5045,-421,-3.0583365941891847
9.881421089172363,197,3,4138,297,0.07165093623789154
9.926883697509766,198,6,-3536,6812,2.0495942916704726
9.98616623878479,199,5,-983,3575,1.8391300306955554
10.031240463256836,200,2,-1333,2455,2.068228929165998
10.076984167098999,201,5,523,-3856,-1.4359861969734469
10.136908769607544,202,4,-4626,-2730,-2.608452718216681
10.18104100227356,203,1,-664,-2627,-1.8183707592437974
10.226932048797607,204,5,-3839,-826,-2.9296633786152655
10.285909652709961,205,4,-4262,-652,-2.9897897365600263
10.330981492996216,206,4,2092,-3696,-1.0557389748096726
10.376648902893066,207,5,53,5674,1.5614557454348499
10.436073780059814,208,5,-2985,1882,2.5790582429076294
10.481489181518555,209,6,3179,1348,0.40105106288023684
10.52629280090332,210,4,846,3360,1.324137698847807
10.586204290390015,211,5,-1540,3241,2.0143768218041735
10.631158113479614,212,4,-3463,4314,2.247202899006544
10.676338911056519,213,4,-287,3649,1.6492864294322285
10.736674785614014,214,1,1203,-3375,-1.2283919300854074
10.781443357467651,215,1,-45,-3621,-1.5832231932878515
10.826892852783203,216,2,-2871,2042,2.5233559012205817
10.886358737945557,217,1,825,-3918,-1.363261511180119
10.931262493133545,218,2,-2187,3217,2.16785394131819
10.974987983703613,219,4,-2745,-3151,-2.2874427763222425
11.036327362060547,220,3,4227,-1514,-0.34393782522650873
11.0814049243927,221,4,-3679,-1573,-2.737554109418469
11.125623226165771,222,0,-4445,-1340,-2.8487948242236403
11.186065673828125,223,0,-4560,-3780,-2.4494484052971246
11.230561017990112,224,0,-4705,-5018,-2.3240138930622045
11.276427745819092,225,0,-5306,-5485,-2.339608114052121
11.336835622787476,226,0,-4726,-5696,-2.2633895002374564
11.381479740142822,227,0,-5178,-3308,-2.573090963698226
11.426454305648804,228,0,-5598,-2283,-2.7543595073171465
11.486599206924438,229,0,-6874,391,3.0847728790824123
11.53214693069458,230,0,-6977,1788,2.8907210091105493
11.576821327209473,231,0,-7070,1215,2.9714021946718843
11.636260747909546,232,0,-6889,-1004,-2.996871952803957
11.680729627609253,233,0,-6577,-2109,-2.8312884857128826
11.726630687713623,234,0,-6695,-1279,-2.952828979250019
11.78594183921814,235,0,-7317,-546,-3.067109948951272
11.831453323364258,236,0,-7400,1251,2.9741220158785624
11.877071857452393,237,0,-6549,2602,2.7634051740048
11.936403036117554,238,0,-6278,2476,2.7659291201316196
11.981695890426636,239,0,-5519,1560,2.866119131289651
12.025055170059204,240,0,-5462,65,3.129692812535906
12.086283445358276,241,0,-4808,-3318,-2.537542045127611
12.131327152252197,242,1,-2185,5735,1.9348115375190773
12.176548957824707,243,1,487,6257,1.493120099847514
12.236707925796509,244,1,-3157,4798,2.1527626891882723
12.280187368392944,245,1,-2881,4709,2.1198523713667257
12.32690167427063,246,1,-486,5297,1.6622902137682365
12.386725664138794,247,1,698,4955,1.430849358744578
12.431884765625,248,1,166,4715,1.5356040756157494
12.476601839065552,249,1,953,4665,1.3692818348056595
12.536404848098755,250,1,1693,4720,1.2264040862018992
12.58131742477417,251,1,3057,3914,0.9077222556591472
12.627087831497192,252,1,4190,2722,0.576123513181199
12.686637163162231,253,4,4112,2874,0.6100074563969771
12.73079800605774,254,4,4435,2043,0.4316782976343364
12.776838779449463,255,4,5061,853,0.16697448659051276
12.836614608764648,256,5,-4819,-2580,-2.6500426464121
12.881886720657349,257,5,-5493,-1656,-2.848783561028103
12.926295518875122,258,0,-1910,-4817,-1.9482924997760076
12.986423015594482,259,0,-1985,-5515,-1.9162876977966277
13.031175374984741,260,0,2341,-5577,-1.1733725967123783
13.074963569641113,261,0,5085,-2769,-0.49864374863296074
13.13672685623169,262,0,5815,-2664,-0.4295905432636223
13.181427717208862,263,0,6194,-3125,-0.467257468908806
13.226468086242676,264,0,6660,635,0.0950579913278305
13.286351203918457,265,0,5600,3357,0.5400254996080374
13.331360101699829,266,0,6322,2168,0.33036205723851936
13.3766348361969,267,0,5867,338,0.057546754288023486
13.43642544746399,268,4,-6224,1658,2.8812502826382564
13.481253623962402,269,4,-3682,-4395,-2.268147370605808
13.526416301727295,270,0,2484,4051,1.0207405708619104
13.586869478225708,271,4,-5310,-1932,-2.792640211198116
13.6317777633667,272,4,-3234,-2972,-2.3983866449899294
13.676732301712036,273,4,-2234,-3635,-2.1218678340261365
13.736743450164795,274,5,-2904,-2452,-2.440386336612965
13.781054735183716,275,5,4756,1497,0.3049427494388551
13.82645034790039,276,5,-3341,3592,2.3200066315712298
13.886724472045898,277,5,-1716,-4830,-1.9121667254155532
13.93140459060669,278,4,2481,2936,0.8691962949301695
13.975141525268555,279,5,6216,-1584,-0.24951583707426936
14.036988973617554,280,0,-180,-3111,-1.6285911005668587
14.081327199935913,281,5,5745,-1774,-0.2995016091337771
14.126616716384888,282,7,-2121,1330,2.5815114187619814
14.186020851135254,283,7,-1978,-1080,-2.641820972660508
14.232052564620972,284,4,-1506,1591,2.328755463147879
14.2769136428833,285,5,-1633,2470,2.154958559563363
14.336446762084961,286,5,4491,-4670,-0.804935028947415
14.381266832351685,287,5,295,-3762,-1.492540726933163
14.425634384155273,288,0,-4440,217,3.092757638322526
14.486804485321045,289,5,1176,4793,1.330191530016321
14.531644105911255,290,0,-4570,364,3.062110560503852
14.575467586517334,291,6,-4529,-2905,-2.571271354130223
14.636023044586182,292,0,-5022,-495,-3.0433436984589193
14.681551933288574,293,0,-4384,-1424,-2.8275258118613875
14.72502064704895,294,0,-4324,-673,-2.9871885752668836
14.786015033721924,295,0,-4233,-1499,-2.801250073491075
14.831417322158813,296,0,-2518,-3951,-2.138196718117141
14.876540660858154,297,0,318,-4737,-1.5037658033361612
14.935948848724365,298,0,3095,-3221,-0.8053448525993983
14.981377840042114,299,6,-5365,1818,2.814873681414335
15.02650499343872,300,0,2675,2432,0.7378522728844258
15.086488962173462,301,0,-404,3663,1.6806444624122185
15.130939722061157,302,0,911,3926,1.3427886492913228
15.176459550857544,303,0,2891,3790,0.9191554237914727
15.235899448394775,304,0,3992,3100,0.6602796512646187
15.281812906265259,305,0,2196,4424,1.110046210590933
15.326509952545166,306,6,-3595,-5187,-2.176862105539194
15.38610577583313,307,6,1843,7893,1.341408200464556
15.43189001083374,308,6,7544,1858,0.24148239217599007
15.476801872253418,309,6,6324,3860,0.5480119469703246
15.5366051197052,310,7,1823,-6873,-1.3115256128094757
15.581844091415405,311,7,-4267,-6171,-2.1757677603107473
15.626547813415527,312,7,-7286,-2483,-2.8131456790142333
15.686580181121826,313,6,7043,-792,-0.11198164116019686
15.731670141220093,314,10,-3169,332,3.0372085279613477
15.776785135269165,315,1,2715,4749,1.0514461448007133
15.83592176437378,316,1,4893,-78,-0.015939790289868222
15.881223440170288,317,6,-2513,-4886,-2.0458394539003293
15.925065279006958,318,6,-3530,-4668,-2.2182616004562026
15.98622751235962,319,1,5318,-3511,-0.5835196948593597
16.031450510025024,320,1,6521,-2751,-0.39921466731355104
16.077094793319702,321,0,-4109,8548,2.0188828245827835
16.136221885681152,322,0,763,9136,1.4874739272830921
16.181511878967285,323,0,5419,7066,0.9165591241468573
16.22645139694214,324,1,-737,-7882,-1.6640294307912527
16.286758184432983,325,1,4243,-6948,-1.0225613586143298
16.331267595291138,326,0,-2044,9253,1.7882061878880622
16.3766508102417,327,0,-6772,2560,2.7801706703387077
16.436684131622314,328,9,-3956,-2167,-2.640458892515397
16.481893062591553,329,6,1642,4546,1.2241817875035301
16.526968002319336,330,6,5921,-1154,-0.1924864669988337
16.586270570755005,331,9,-5726,-3639,-2.5754625836223077
16.631885766983032,332,1,-5967,3,3.1410898884235077
16.677024364471436,333,7,2737,6000,1.1428260472503722
16.736770153045654,334,6,62,-6337,-1.561012829581734
16.781408071517944,335,6,4039,1122,0.2709596197735
16.82674479484558,336,6,-951,4143,1.7964314005117137
16.886688470840454,337,6,1911,5558,1.2396298548214428
