timestamp,frame,range_bin,I,Q,phase,heart_rate_bpm
0.07586050033569336,1,1,-99,264,1.9295669970654687,0
0.13539600372314453,2,0,99,-168,-1.0382922284930458,0
0.18051528930664062,3,0,-123,-119,-2.372721910795066,0
0.22528481483459473,4,11,137,146,0.8171895687519248,0
0.2853505611419678,5,0,48,-392,-1.4489538897749794,0
0.3305244445800781,6,1,-530,389,2.5084349544350726,0
0.37523579597473145,7,2,53,178,1.2814024484211217,0
0.435528039932251,8,1,-38,-192,-1.7661878813114698,0
0.48027729988098145,9,1,102,-55,-0.4945258223889781,0
0.5252058506011963,10,12,-106,-77,-2.513357534343289,0
0.5852713584899902,11,1,115,212,1.073765947762228,0
0.6305112838745117,12,1,203,267,0.9207359799298576,0
0.675482988357544,13,1,-7,411,1.587826310426972,0
0.7355520725250244,14,0,-309,-297,-2.375993882758738,0
0.7804350852966309,15,0,-248,-306,-2.25188135519865,0
0.82546067237854,16,0,-460,-140,-2.8461518164460733,0
0.8857560157775879,17,1,189,773,1.330998964452271,0
0.930492639541626,18,1,160,626,1.3205624567913437,0
0.9753258228302002,19,0,-753,-485,-2.5693831004547345,0
1.0355072021484375,20,1,-168,294,2.0899424410414196,0
1.0802032947540283,21,1,-65,329,1.7658527096247003,0
1.1253762245178223,22,0,-81,629,1.6988673222305797,0
1.1854169368743896,23,0,205,565,1.2227360551453321,0
1.2303435802459717,24,0,386,389,0.7892691118048593,0
1.2752678394317627,25,0,669,151,0.22199014194978248,0
1.3353197574615479,26,0,576,-154,-0.26125061983286396,0
1.3803832530975342,27,0,502,-110,-0.2157141212105055,0
1.425426959991455,28,0,399,74,0.1833800445735778,0
1.485217809677124,29,0,719,68,0.09429532310915802,0
1.5302352905273438,30,0,650,-78,-0.11942892601833845,0
1.575174331665039,31,0,660,-153,-0.22779453308827394,0
1.63572359085083,32,0,692,-228,-0.3182783461284014,0
1.6809933185577393,33,0,771,-266,-0.33221934603386905,0
1.7257499694824219,34,0,780,-259,-0.3205962647977136,0
1.7859106063842773,35,0,658,-365,-0.5064530933550656,0
1.8309378623962402,36,1,-471,216,2.7116110762510064,0
1.8758974075317383,37,0,364,-116,-0.3085062957319131,0
1.9357788562774658,38,0,318,-170,-0.49093611876334176,0
1.980720043182373,39,1,-663,-30,-3.096374628680933,0
2.027780532836914,40,0,690,-230,-0.3217505543966422,0
2.0854580402374268,41,0,783,-102,-0.1295387369935769,0
2.130599021911621,42,1,-674,-472,-2.5306675653481787,0
2.175673484802246,43,1,-603,91,2.991810790219077,0
2.2356514930725098,44,2,251,-273,-0.8273582532013537,0
2.280702829360962,45,1,-384,269,2.5305172221520817,0
2.3255839347839355,46,1,-747,-154,-2.9382830459511906,0
2.3859775066375732,47,0,918,-93,-0.10096273135468395,0
2.4310965538024902,48,1,-502,-587,-2.27829916167578,0
2.475252151489258,49,1,-66,-723,-1.6618303254634108,0
2.535710096359253,50,0,448,287,0.5697564534829784,0
2.5805435180664062,51,0,515,160,0.30122557786238596,0
2.6252238750457764,52,1,-19,-441,-1.6138535989042573,0
2.6854703426361084,53,0,576,53,0.09175551988176575,0
2.730727195739746,54,0,611,211,0.3325133481915302,0
2.775519609451294,55,0,719,175,0.2387512772236929,0
2.835507392883301,56,1,-126,-888,-1.7117473078875673,0
2.880486488342285,57,1,559,-297,-0.4883775487369813,0
2.9256505966186523,58,1,445,-291,-0.5791348130499236,0
2.9856622219085693,59,1,327,-453,-0.945553124519514,0
3.030639886856079,60,1,486,-405,-0.6947382761967031,0
3.0759003162384033,61,1,433,-377,-0.716372196935074,0
3.1458864212036133,62,0,203,385,1.0855693342275603,0
3.180642604827881,63,1,423,-222,-0.4833079968419336,0
3.2256946563720703,64,1,420,-253,-0.5421683617265028,0
3.2856173515319824,65,0,194,465,1.1755471918599867,0
3.3304781913757324,66,0,269,500,1.0772128249720505,0
3.375826835632324,67,1,397,-416,-0.808764143803616,0
3.4358155727386475,68,0,268,472,1.0543924360220542,0
