timestamp,frame,range_bin,I,Q,phase
0.08136510848999023,1,6,48,104,1.1383885512243588
0.12597012519836426,2,5,-91,-52,-2.62244653934327
0.18577909469604492,3,5,-144,-37,-2.890088797593463
0.23149585723876953,4,5,-150,39,2.8872245950365274
0.27587270736694336,5,4,44,-168,-1.3146449442292931
0.33649396896362305,6,4,-12,-179,-1.637735272904489
0.3811800479888916,7,4,-56,-157,-1.9134167159864977
0.42612576484680176,8,4,-54,-169,-1.8800698103373437
0.4863474369049072,9,4,-30,-175,-1.740574600763235
0.5311012268066406,10,4,-22,-205,-1.677704235060655
0.5764427185058594,11,4,-16,-171,-1.664091948535178
0.6361544132232666,12,4,-26,-165,-1.7270869681816083
0.6811263561248779,13,5,-130,136,2.3336419235420407
0.7265110015869141,14,4,-142,-77,-2.644716282615662
0.7861993312835693,15,5,-66,-34,-2.6658974347348012
0.8314595222473145,16,3,141,11,0.0778564895429691
0.8764448165893555,17,4,113,83,0.6335157060174973
0.93621826171875,18,0,135,117,0.714090698612158
0.9809424877166748,19,2,292,354,0.8810803298002066
1.0259103775024414,20,2,-85,221,1.9379701606131159
1.0860273838043213,21,4,58,-152,-1.206270324387962
1.1307108402252197,22,0,-72,224,1.8817946074004375
1.1761775016784668,23,0,-128,108,2.4407382457053433
1.2363038063049316,24,4,-228,5,3.119666343490993
1.2805869579315186,25,0,30,229,1.4405337747637963
1.326017141342163,26,7,-138,195,2.1866662787344233
1.3863153457641602,27,7,155,281,1.066724447543333
1.4318594932556152,28,7,121,75,0.5548763243540796
1.4763123989105225,29,3,-157,198,2.241210967209297
1.5360963344573975,30,4,122,148,0.8813984537669336
1.5804493427276611,31,5,69,101,0.9714563405464521
1.6259961128234863,32,4,-48,78,2.1224513093234436
1.686194658279419,33,3,60,92,0.992894389832651
1.7316842079162598,34,2,100,49,0.4556156532112245
1.776167392730713,35,7,17,47,1.223734723255406
1.8364026546478271,36,3,-37,69,2.0630075936344627
1.8810803890228271,37,2,71,43,0.5445517081560367
1.9272847175598145,38,2,101,-3,-0.029694239606909516
1.986088752746582,39,3,-90,111,2.252094552082746
2.0315775871276855,40,3,3,127,1.547178671789946
2.076646566390991,41,3,84,105,0.8960553845713439
2.1366260051727295,42,6,52,81,1.0000830666055374
2.1807610988616943,43,2,4,-94,-1.5282687921751124
2.2256548404693604,44,3,67,64,0.7625014021760643
2.286133050918579,45,3,93,-60,-0.5729661428887062
2.3314449787139893,46,3,55,-79,-0.9626235483471678
2.3758456707000732,47,3,1,-122,-1.562599789044984
2.4361414909362793,48,2,119,20,0.1665110743918631
2.4815962314605713,49,5,-89,-94,-2.328878881627583
2.5269386768341064,50,5,-124,-40,-2.82955053202726
2.5859060287475586,51,5,-66,-91,-2.1982845694828295
2.6309115886688232,52,5,-81,-79,-2.3686938392117067
2.6758954524993896,53,5,-73,-66,-2.406511694653823
2.7362964153289795,54,5,-72,71,2.3631873831976784
2.780968189239502,55,4,-99,9,3.050932766389048
2.826205253601074,56,4,-110,-7,-3.078041982164336
2.885737657546997,57,5,61,70,0.8539926668517229
2.930976152420044,58,3,-60,-4,-3.0750244898139694
2.9765141010284424,59,5,109,-29,-0.2600312895821321
3.0361480712890625,60,4,-65,84,2.229362209218623
3.081317663192749,61,4,-69,20,2.859468921447078
3.12654709815979,62,5,12,46,1.3156139361740782
3.1859843730926514,63,3,-53,6,3.0288650419994156
3.230499744415283,64,3,-97,71,2.509738272731901
3.276742696762085,65,3,-95,47,2.6821644288319906
3.335958242416382,66,3,-71,65,2.400283547590417
3.3813531398773193,67,3,-42,94,1.9909930404041718
3.4261295795440674,68,0,71,14,0.1946855393839499
3.486126184463501,69,6,71,12,0.16743177847052315
3.531001091003418,70,0,63,-50,-0.670857466600767
3.5762124061584473,71,4,-168,-4,-3.117787627404723
3.6362407207489014,72,3,-10,-134,-1.6452851170087783
3.6810250282287598,73,2,33,53,1.0138948026893106
3.7265069484710693,74,4,-74,28,2.779863412069861
3.785850763320923,75,6,87,-28,-0.31137030439790186
3.8313605785369873,76,3,64,-70,-0.8301443948520639
3.8765079975128174,77,2,47,65,0.9447498043013652
3.9359192848205566,78,2,36,84,1.1659045405098132
3.9807674884796143,79,1,-89,-27,-2.847046270590364
4.026663303375244,80,2,25,102,1.330436568465089
4.086448431015015,81,2,-13,76,1.740209370684515
4.131367921829224,82,1,-83,-50,-2.5994032436629144
4.175981521606445,83,3,113,-30,-0.25950046381868913
4.2357258796691895,84,0,102,124,0.8824375493794478
4.281244993209839,85,0,24,96,1.3258176636680326
4.325934171676636,86,0,8,92,1.4840579881189115
4.385991334915161,87,3,61,88,0.9646609958043956
4.431740760803223,88,0,92,112,0.8831250707561671
4.476557731628418,89,3,136,178,0.9183668838217756
4.53672456741333,90,3,198,214,0.824213609478912
4.581008195877075,91,3,204,186,0.7392770473829371
4.626904487609863,92,3,146,168,0.8553475484382301
4.686201810836792,93,3,186,156,0.697902822595057
4.731462240219116,94,3,151,155,0.79846931434763
4.7762510776519775,95,3,185,218,0.8671017294043385
4.836321115493774,96,3,228,128,0.5115561271703055
4.8811936378479,97,3,268,157,0.5299284439846136
4.926645755767822,98,3,294,157,0.4904868002600215
4.986361503601074,99,3,234,125,0.49062251462568496
5.031360387802124,100,3,176,250,0.95739084041555
5.07681941986084,101,3,167,264,1.0067678147111196
5.136114835739136,102,3,171,264,0.9960204650959165
5.181575059890747,103,3,214,216,0.7900492926485576
5.2261738777160645,104,3,199,219,0.8332085910624232
5.285854816436768,105,3,244,220,0.7337200789150183
5.331065654754639,106,3,231,212,0.7425350422329005
5.3772828578948975,107,3,278,152,0.500354278014246
5.435845613479614,108,3,272,141,0.4782451122118663
5.481116056442261,109,3,295,115,0.37170895011858496
5.526324987411499,110,3,318,107,0.3245780680678601
5.586366891860962,111,3,306,97,0.3069733049891499
5.630735874176025,112,3,311,99,0.3081854950243244
5.675674200057983,113,3,309,-5,-0.016179817739638547
5.736095190048218,114,3,298,1,0.0033556921021499577
5.781035423278809,115,3,292,-2,-0.006849207963935052
5.825669050216675,116,3,306,43,0.13960872907894312
5.886064291000366,117,3,283,57,0.19875425466598048
5.930805206298828,118,3,247,1,0.004048560876028236
5.975260496139526,119,3,184,5,0.027167227404323164
6.035971403121948,120,2,-43,158,1.836512757357514
6.080734729766846,121,3,173,-46,-0.25988270853226214
6.126412868499756,122,2,-38,179,1.7799812653878537
6.186908483505249,123,2,1,162,1.5646235656901157
6.2310450077056885,124,2,-17,152,1.682175569503975
6.276661157608032,125,3,124,-78,-0.5614936632670988
6.336133241653442,126,2,-28,132,1.7798192696011612
6.381420135498047,127,2,33,131,1.3240223334604988
6.426253318786621,128,3,53,-152,-1.2352941835050446
6.485590696334839,129,3,94,-108,-0.854594442016031
6.531870365142822,130,3,106,-80,-0.6465131478772352
6.576566696166992,131,3,108,-101,-0.7519178557474089
6.636042594909668,132,3,28,-162,-1.3996477213787146
6.681279897689819,133,3,59,-43,-0.6298033354204186
6.726186990737915,134,3,72,-83,-0.8562471229420581
6.7858664989471436,135,0,92,71,0.6572696018567515
6.831484079360962,136,5,-17,-60,-1.8468933461903332
6.875955581665039,137,0,37,83,1.1514546792448666
6.936694622039795,138,0,30,72,1.176005207095135
6.98075270652771,139,0,36,69,1.089909046599561
7.026693344116211,140,6,-89,22,2.8992594869367783
7.086493492126465,141,3,110,40,0.348771003583907
7.131552219390869,142,3,107,-14,-0.13010205770996502
7.176539897918701,143,2,-34,89,1.93570942595669
7.236292839050293,144,3,114,-1,-0.008771704844442806
7.2811620235443115,145,3,171,35,0.2018899116113415
7.32635498046875,146,3,119,46,0.36886207081870054
