timestamp,frame,range_bin,I,Q,phase,heart_rate_bpm
0.08881664276123047,1,18,459,910,1.1036384206721903,0
0.13384222984313965,2,18,455,886,1.096372305156348,0
0.1787281036376953,3,18,357,912,1.197684581679088,0
0.23924803733825684,4,18,421,952,1.154425292011501,0
0.28373169898986816,5,18,390,993,1.196556186203006,0
0.328843355178833,6,18,486,918,1.0838970949836275,0
0.38889312744140625,7,18,389,886,1.1570840337523742,0
0.4340178966522217,8,18,369,919,1.1889773683999572,0
0.47899532318115234,9,18,346,949,1.2211795143963606,0
0.5389490127563477,10,18,362,945,1.204970487903372,0
0.584047794342041,11,18,410,916,1.1499414893210549,0
0.629319429397583,12,18,369,905,1.1836398482093098,0
0.6889810562133789,13,18,377,924,1.1834050566091159,0
0.7341392040252686,14,18,322,937,1.2397897328800025,0
0.7793002128601074,15,18,370,947,1.1983263063543435,0
0.8395850658416748,16,18,371,969,1.205144772453996,0
0.884472131729126,17,18,400,984,1.1846956024504316,0
0.9289851188659668,18,18,398,986,1.1871464043264897,0
0.988990068435669,19,18,372,983,1.2090189840700662,0
1.0343661308288574,20,18,345,929,1.2152144965481382,0
1.0789239406585693,21,18,364,922,1.1947859853297946,0
1.1390109062194824,22,18,431,909,1.1280438532451744,0
1.1842021942138672,23,18,441,915,1.1216787387675422,0
1.228832721710205,24,18,468,958,1.116376643771128,0
1.2887694835662842,25,18,422,955,1.1547114474182845,0
1.3340747356414795,26,18,438,945,1.1367792184757246,0
1.3794128894805908,27,18,471,951,1.1109413671187394,0
1.4388151168823242,28,18,498,933,1.0805052778771014,0
1.4840152263641357,29,18,469,966,1.1188099967575118,0
1.5287621021270752,30,18,399,1000,1.1911523158019766,0
1.5890486240386963,31,18,410,991,1.1785156020510719,0
1.6337077617645264,32,18,393,964,1.1836899741630125,0
1.678915023803711,33,18,359,954,1.210877419573449,0
1.7387430667877197,34,18,413,944,1.1583858851975093,0
1.7837469577789307,35,18,450,930,1.120135000714263,0
1.82920503616333,36,18,401,978,1.1816815888900651,0
1.8888182640075684,37,18,361,1010,1.2275215240401642,0
1.9341316223144531,38,18,405,1011,1.1897784407757357,0
1.9787955284118652,39,18,393,986,1.1915145816805452,0
2.039402723312378,40,18,438,1013,1.162692177972457,0
2.083747625350952,41,18,424,1005,1.171562359035715,0
2.1288602352142334,42,18,413,1027,1.188444623812013,0
2.188779830932617,43,18,392,1009,1.200239870075337,0
2.2340824604034424,44,18,381,1007,1.2090905633112572,0
2.279039144515991,45,18,322,992,1.2569291748789906,0
2.338942527770996,46,18,415,974,1.1680129337641645,0
2.384031057357788,47,18,359,977,1.2186599907626139,0
2.4288270473480225,48,18,374,973,1.203829118774412,0
2.488710403442383,49,18,414,951,1.1602076784784938,0
2.533778429031372,50,18,400,928,1.1638255414261254,0
2.5787909030914307,51,18,397,934,1.1688803371340626,0
2.6391661167144775,52,18,401,940,1.1675748460360038,0
2.6838366985321045,53,18,450,946,1.1267875248162533,0
2.728856325149536,54,18,401,978,1.1816815888900651,0
2.788834810256958,55,18,410,960,1.167162401481631,0
2.834153175354004,56,18,450,964,1.1340555951476585,0
2.87917423248291,57,18,448,991,1.146223468932175,0
2.9398961067199707,58,18,485,965,1.1050783273776086,0
2.9842100143432617,59,18,501,952,1.0863616915495167,0
3.029536724090576,60,18,479,894,1.078925071779677,0
3.0888993740081787,61,18,461,892,1.093786484170094,0
3.1344313621520996,62,18,431,907,1.1271905773471573,0
3.1787657737731934,63,18,377,941,1.1897403985380008,0
3.2387850284576416,64,18,415,982,1.1709543805747618,0
3.2859127521514893,65,18,477,969,1.1133598180469568,0
3.329378366470337,66,18,502,979,1.096986466005718,0
3.389185905456543,67,18,472,952,1.1105157084375983,0
3.43435001373291,68,18,472,949,1.1092584193054535,0
3.4793124198913574,69,18,387,947,1.1828477200501994,0
3.5394949913024902,70,18,442,915,1.1207922373677366,0
3.584611415863037,71,18,554,882,1.0099580573256872,0
3.6293249130249023,72,18,462,924,1.1071487177940904,0
3.6895806789398193,73,18,440,961,1.1414282563933844,0
3.734602451324463,74,18,379,988,1.2045045064530933,0
3.7791707515716553,75,18,476,910,1.0888580748372703,0
3.839560031890869,76,18,498,878,1.0548450898569488,0
3.884277820587158,77,18,398,913,1.1597081794711164,0
3.9289968013763428,78,18,473,921,1.0963500014988428,0
3.988832473754883,79,18,482,872,1.0658424866908907,0
4.0341174602508545,80,18,432,923,1.133042841060111,0
4.079496383666992,81,18,490,917,1.0800469214988948,0
4.139375448226929,82,18,509,939,1.074064857315714,0
4.184436082839966,83,18,413,943,1.1579965420946507,0
4.2292234897613525,84,18,427,940,1.1444093146253087,0
4.289450168609619,85,18,463,954,1.118957531995848,0
4.334174156188965,86,18,552,862,1.0012198218960942,0
4.379545211791992,87,18,369,974,1.2086545039955885,0
4.439259052276611,88,18,310,965,1.2599657751377995,0
4.483657598495483,89,18,536,909,1.0380152282668673,0
4.529262542724609,90,18,571,801,0.9514922435084318,0
4.590106725692749,91,18,525,884,1.0348805492012252,0
4.634214878082275,92,18,234,1011,1.3433474246613943,0
4.679210186004639,93,18,404,932,1.161768059448793,0
4.740149974822998,94,18,546,838,0.9933313254296634,0
4.784642934799194,95,18,378,922,1.1817176661866067,0
4.829287767410278,96,18,338,906,1.2137201598649687,0
4.889578819274902,97,18,462,878,1.0864122856554475,0
4.93462872505188,98,18,427,972,1.1568757196878605,0
4.979280948638916,99,18,470,958,1.114692581389831,0
5.039362907409668,100,18,429,946,1.1450452576329289,0
5.084660053253174,101,18,430,940,1.1417669167498516,0
5.1292500495910645,102,18,433,906,1.1249642046639439,0
5.189332485198975,103,18,485,907,1.0797523552725603,0
5.2345664501190186,104,18,465,959,1.1193176512886036,0
5.278896808624268,105,18,428,903,1.128184110581653,0
5.338850021362305,106,18,451,899,1.1058147923958501,0
5.384248733520508,107,18,452,949,1.1262953139572547,0
5.428717374801636,108,18,456,930,1.1149205820373107,0
5.489026308059692,109,18,508,903,1.0583542902486658,0
5.533975839614868,110,18,508,962,1.0849484183084201,0
5.579341411590576,111,18,424,994,1.1676056324291328,0
5.639292478561401,112,18,484,977,1.1108402514764941,0
5.684205055236816,113,18,524,927,1.0563094682910326,0
5.729557275772095,114,18,463,917,1.1032305837302554,0
5.789426326751709,115,18,410,928,1.1547737550669397,0
5.835116863250732,116,18,466,911,1.0979706538348761,0
5.879295349121094,117,18,457,924,1.1114870853697132,0
5.939286708831787,118,18,489,928,1.0858299864655667,0
5.984497785568237,119,18,467,934,1.1071487177940904,0
6.029066801071167,120,18,501,908,1.0666012515391128,0
6.089590787887573,121,18,439,932,1.130592099026958,0
6.134382009506226,122,18,454,932,1.1175021010786066,0
6.178923606872559,123,18,513,933,1.0680765574168347,0
6.239504098892212,124,18,487,936,1.0910415903210973,0
6.284539222717285,125,18,466,933,1.1075775342343588,0
6.3294594287872314,126,18,508,904,1.058827122815795,0
6.3897929191589355,127,18,461,929,1.1101672511014296,0
